formula,O-2p,hole_mass_11,hole_mass_22,hole_mass_33,bandgap,hole_mass_avg
LiInGeO4,0.7319999999999999,42.61509025204144,0.8935817710615481,6.130932495855735,4.8552,16.546534839652907
Ba2MgSi2O7,0.6980000000000001,23.139105754236972,23.139105754236972,3.4806951313433525,7.7968,16.586302213272432
Na5NbO5,0.7079999999999999,4.704297989952433,32.01986945718621,13.935739451957163,5.678999999999999,16.886635633031933
K4SnO4,0.66,14.089572829837325,16.126510963291064,20.51798568080788,5.5478000000000005,16.91135649131209
Na5TaO5,0.7099999999999999,5.03527457700539,30.853505234983032,15.23005544059492,5.7491,17.039611750861113
Cs3TlO3,0.6200000000000001,33.985806790484965,8.890199552696705,8.292691229998498,3.826,17.05623252439339
KNaTiO3,0.7340000000000001,2.1214493964958083,47.963305089947944,1.342224813487188,6.3111,17.142326433310313
Cs2NaAsO4,0.71,21.111405601507744,3.2319261854500843,27.9028195951725,7.2421,17.415383794043443
Zn(PtO2)3,0.098,23.03767805160098,29.80636739449393,0.1751070780059566,0.6974,17.673050841366955
Cd2BiAsO6,0.532,44.829150098530505,4.316346605407729,4.559777984993314,3.5425,17.90175822964385
As2Pb3O8,0.558,2.7103883661144863,1.2113390357966,50.81598819745263,4.9917,18.245905199787906
KCuO2,0.54,44.165251147090984,9.76808573407894,0.8714559907446021,3.838,18.268264290638175
RbTaO3,0.7400000000000002,22.01504268624044,12.566237940338278,20.278936328036902,5.9054,18.286738984871874
Cs3GaO3,0.64,26.957777584222768,10.412802557633812,17.791771368575542,5.2515,18.38745050347737
RbAuO,0.488,26.52643472604834,26.52643472604834,2.355919797906104,3.4571000000000005,18.469596416667596
Na14Cd2O9,0.636,17.535468008691364,17.535468001761544,21.639169746291568,3.9582,18.903368585581493
Mg3(AsO4)2,0.7300000000000001,3.3741771892293415,34.57884175892386,18.902748251760276,7.641299999999999,18.951922399971156
Cs3AlGe2O7,0.6500000000000001,28.8899110710099,13.310083066062496,15.31041702912799,6.7513,19.17013705540013
K2SnO3,0.672,3.453687321449224,49.89481225722616,4.761559107026557,5.1762,19.370019561900644
KNaGeO3,0.684,2.4717346931466664,10.563186551655232,45.26888951872315,6.4593,19.434603587841682
Sr2GeO4,0.7080000000000001,5.065391986642906,11.451478023762869,42.18327151332484,6.4398,19.566713841243537
CaGa4O7,0.7380000000000001,19.128528721246106,38.0926821072268,1.539137063348831,5.66,19.586782630607246
K3SbO3,0.44,19.64862364091713,19.64862364091713,19.64862364091713,5.6876,19.64862364091713
K2LiVO4,0.714,25.92730994750174,25.580666975858364,8.23907662137682,6.9994,19.915684514912307
NaYSiO4,0.7260000000000002,55.96639282309169,1.4124662096136689,3.543161671915327,7.6246,20.30734023487356
Na3AsO4,0.716,12.993860867171362,35.74022653474906,12.751645317372963,7.6113,20.495244239764464
Li4Ca(BO3)2,0.7240000000000002,15.081214583893956,5.6687704824919045,41.59208909757277,8.5269,20.78069138798621
Cs2Al2As2O7,0.43,5.285914404288806,1.818152641295764,55.603606194664906,6.2103,20.902557746749824
K3AlO3,0.66,16.090852915205335,28.02854119453741,19.841067471320297,6.2168,21.32015386035435
Rb3GaO3,0.644,9.850179174471943,38.0364692827496,16.17213147523129,5.5169,21.352926644150944
Rb2ZrO3,0.6839999999999999,62.601974566531986,1.9301892245869023,1.2248008943360342,6.476999999999999,21.918988228484974
La(SbO3)3,0.7620000000000002,1.4935313085916262,1.4158128984806946,63.58071060565483,3.9208,22.163351604242383
Rb3CuO2,0.44,22.17469492077254,14.335127798144375,30.689537190284433,4.3256,22.39978663640045
CaAlBO4,0.7080000000000001,12.660284766551106,46.05591177273528,13.604990313094952,8.4903,24.107062284127114
Na4B2O5,0.728,9.886118367700032,21.58457449651655,41.02461451436806,8.1116,24.165102459528214
K6Si2O7,0.6799999999999997,37.313397294816355,9.90149809519382,25.906007416418195,7.1823999999999995,24.373634268809454
CsNaTiO3,0.68,54.79680520115215,17.821745366123853,0.5714021974473579,5.7097,24.39665092157445
BaBAsO5,0.7690000000000001,37.66240934169199,37.662409277352495,0.624365215402397,6.9623,25.316394611482295
Rb3InO3,0.632,19.174839280766577,27.097864529745685,32.788563622180895,4.6528,26.35375581089772
K2ZrO3,0.688,1.549665959929062,76.23226901322258,2.046859855190911,6.6073,26.609598276114184
Rb2Li2SiO4,0.6900000000000002,4.811721099391402,55.96009098672399,19.14500513795203,7.5932,26.638939074689137
Rb6CdO4,0.597,36.35749287849933,36.357492831508786,7.372171005142088,3.6271,26.695718905050068
Cs3AlO3,0.638,20.974811479333734,48.96223587020852,10.69841004901681,5.0683,26.87848579951969
K3BiO3,0.517,27.25179351681092,27.25179351681092,27.25179351681092,5.1759,27.25179351681092
K6CdO4,0.6000000000000001,30.581810265176586,30.581810278641143,20.80536849866317,3.8983,27.322996347493632
K4PbO4,0.66,26.498565426342054,35.23838145601861,23.421960349618217,4.4668,28.386302410659624
NaCuO,0.132,42.196151824046574,42.196151824046574,3.207410045355744,3.4092,29.199904564482964
KLi2BO3,0.7160000000000002,39.08163426341428,3.376772325454328,49.27037907931028,8.0985,30.576261889392963
Na3SbO4,0.708,31.038228868930126,48.60457809609031,17.73636880463628,5.3809,32.45972525655224
Ba(AsO3)2,0.7480000000000001,4.881514663366421,91.82119453551228,1.043299169088766,5.7362,32.58200278932249
Rb3TlO3,0.6319999999999999,33.979373892397724,7.8482470722463695,57.31305927750599,3.853099999999999,33.04689341405003
K2LiBO3,0.718,64.08644400508679,30.495438683135102,8.83524748326226,7.4663,34.472376723828056
K2PbO3,0.692,20.945979267961636,20.945979222281256,63.231333662698226,2.8844000000000003,35.04109738431371
CsNb2BiO7,0.5820000000000001,99.17089036465823,4.1453746640738185,4.051270412714501,3.9603,35.789178480482185
K2TiO3,0.714,106.96134488708036,1.908848929318175,0.889501191854474,6.0828,36.586565002751
K3GaO3,0.656,14.16434510113898,83.39931618590934,18.79637976006005,5.756600000000001,38.786680349036125
K3V5O14,0.736,1.9032421420837728,1.903242139475949,123.3837192585073,3.7501,42.396734513355675
SrGa4O7,0.7360000000000001,41.546430921913405,84.27545230559713,3.5188714990060843,5.580699999999999,43.113584908838874
NaYGeO4,0.7180000000000001,127.2417621528822,1.3280542316574295,4.38878895074787,6.6477,44.3195351117625
YAl3(BO3)4,0.7540000000000001,34.191780566997046,34.19178063143233,81.3083737791587,8.7597,49.89731165919602
SrAl4O7,0.736,56.000240329167944,91.90568202357748,5.0712642744186,7.3343,50.99239554238801
Cs2CrO4,0.7000000000000001,3.6461945718987554,6.059154343425454,144.32062285503557,5.858499999999999,51.34199059011993
RbCuO,0.42,78.26493868813846,78.26493868813847,1.8904168103745291,3.8576,52.80676472888382
Cs2PbO3,0.7260000000000001,54.22053345775221,110.72046738735752,0.8339343318572229,3.5694999999999997,55.25831172565565
K4Hf5O12,0.738,1.318255929645858,1.3182559303687855,163.47253725080714,5.4055,55.36968303694059
K3BiO4,0.6920000000000001,2.038057714545425,148.49220843456976,46.00876990624564,3.9256,65.51301201845361
Rb2PbO3,0.716,0.910586543875907,31.09139291650217,181.12504958813489,3.5368,71.04234301617099
Na2TiSiO5,0.7679999999999999,1.724676148304963,1.724676148304963,220.13655286248064,6.1271,74.52863505303019
Na2TiGeO5,0.7519999999999999,2.0171443105590483,2.017144310559048,232.9162746646693,6.2748,78.98352109526246
RbAgO,0.54,136.9398199948348,136.9398199948348,1.453055477285529,3.7169,91.77756515565171
CsAuO,0.496,169.7020996759117,169.7020996759117,1.802632813891314,3.1273,113.7356107219049
Na3BeAl(SiO4)2,0.728,2.4031900622972047,2.356597422791988,340.1044586452505,8.5051,114.95474871011322
K3ScSi2O7,0.7439999999999998,1.1925947665907648,1.1925947661672305,393.1444609011824,6.7552,131.84321681131345
K2PdO2,0.398,0.9915336415347143,4.015907679817628,397.4652333743623,3.8509,134.1575582319049
K2HgO2,0.64,2.9811189623953074,2.981118962395306,473.6232615043867,4.7161,159.8618331430591
K2W2O7,0.7750000000000001,1.006337371810718,574.0976343912313,54.169482538276355,4.0556,209.75781810043944
BaGa4O7,0.7320000000000001,664.6988875352567,168.48113844083434,45.872780584740944,5.4052,293.017602186944
VCd2BiO6,0.552,1227.7937351731346,25.38298000111601,1.5239740457106614,3.6101,418.23356307332045
KNaLaTaO5,0.706,1.3345355295766768,1.3345355295766768,1634.93036247772,6.2366,545.8664778456244
Rb2Hf2O5,0.764,1.1049275442535291,1.1049275442535291,1736.8887349442405,4.1734,579.6995300109159
Ba3In2O6,0.736,0.6052567120031845,0.6052567120031846,1804.6056390515275,2.5153999999999996,601.9387174918446
Rb2W2O7,0.774,0.945397279669235,1865.639427378065,17.94681622336208,4.1155,628.1772136270321
K2BeO2,0.666,2.0476148988625167,59.486420132000504,1851.8968877430077,6.2717,637.8103075912902
KNaLaNbO5,0.704,1.2900851876004544,1.2900851876004544,1985.1409879640744,6.0362,662.5737194464251
Ba2InGaO5,0.728,5827.35548830525,0.6180150271621888,0.39477454676529,3.5417000000000005,1942.7894259597258
BaNaSc(BO3)2,0.766,0.989781718554558,0.989781720865114,5830.113884836934,7.0066,1944.031149425451
Ba2In2O5,0.728,10414.651895305682,0.6151139800362293,0.4093906231592067,2.6029,3471.8921333029593
